"Code";"Waarde";"DatumVanaf";"DatumTot";"Toelichting"
"1757";"Haule";;;
"1758";"Haulerwijk";;;
"1759";"Langedijke";;;
"1760";"Makkinga";;;
"1761";"Nijeberkoop";;;
"1762";"Oldeberkoop";;;
"1763";"Oosterwolde";;;
"1764";"Ravenswoud";;;
"1765";"Waskemeer";;;
"1766";"Alphen";;;
"1767";"Altforst";;;
"1768";"Appeltern";;;
"1769";"Beneden-Leeuwen";;;
"1770";"Boven-Leeuwen";;;
"1771";"Dreumel";;;
"1772";"Maasbommel";;;
"1773";"Wamel";;;
"1774";"Deurne";;;
"1775";"Vlierden";;;
"1776";"Liessel";;;
"1777";"Neerkant";;;
"1778";"Helenaveen";;;
"1779";"1e Exloërmond";;;
"1780";"2e Exloërmond";;;
"1781";"2e Valthermond";;;
"1782";"Borger";;;
"1783";"Bronneger";;;
"1784";"Bronnegerveen";;;
"1785";"Buinen";;;
"1786";"Buinerveen";;;
"1787";"Drouwen";;;
"1788";"Drouwenermond";;;
"1789";"Drouwenerveen";;;
"1790";"Ees";;;
"1791";"Eesergroen";;;
"1792";"Eeserveen";;;
"1793";"Ellertshaar";;;
"1794";"Exloërveen";;;
"1795";"Exloo";;;
"1796";"Klijndijk";;;
"1797";"Nieuw-Buinen";;;
"1798";"Odoorn";;;
"1799";"Odoornerveen";;;
"1800";"Valthe";;;
"1801";"Valthermond";;;
"1802";"Westdorp";;;
"1803";"Zandberg";;;
"1804";"Hengelo";"2008-11-11";"2011-06-01";
"1805";"Streefkerk";;;
"1806";"Groot-Ammers";;;
"1807";"Nieuwpoort";;;
"1808";"Langerak";;;
"1809";"Waal";;;
"1810";"Alteveer gem Hoogeveen";;;
"1811";"Elim";;;
"1812";"Fluitenberg";;;
"1813";"Hollandscheveld";;;
"1814";"Hoogeveen";;;
"1815";"Nieuweroord";;;
"1816";"Nieuwlande";;;
"1817";"Noordscheschut";;;
"1818";"Pesse";;;
"1819";"Stuifzand";;;
"1820";"Tiendeveen";;;
"1821";"Wassenaar";;;
"1822";"'s-Heer Arendskerke";;;
"1823";"'s-Heer Hendrikskinderen";;;
"1824";"Goes";;;
"1825";"Kattendijke";;;
"1826";"Kloetinge";;;
"1827";"Wilhelminadorp";;;
"1828";"Wolphaartsdijk";;;
"1829";"Ten Boer";;;
"1830";"Ten Post";;;
"1831";"Garmerwolde";;;
"1832";"Thesinge";;;
"1833";"Woltersum";;;
"1834";"Sint Annen";;;
"1835";"Lellens";;;
"1836";"Winneweer";;;
"1837";"Beets";;;
"1838";"Hobrede";;;
"1839";"Kwadijk";;;
"1840";"Middelie";;;
"1841";"Oosthuizen";;;
"1842";"Schardam";;;
"1843";"Warder";;;
"1844";"Elburg";;;
"1845";"'t Harde";;;
"1846";"Doornspijk";;;
"1847";"Uden";;;
"1848";"Volkel";;;
"1849";"Odiliapeel";;;
"1850";"Zeeland";;;
"1851";"Schaijk";;;
"1852";"Reek";;;
"1853";"Klimmen";;;
"1854";"Ransdaal";;;
"1855";"Voerendaal";;;
"1856";"Blitterswijck";;;
"1857";"Geijsteren";;;
"1858";"Meerlo";;;
"1859";"Swolgen";;;
"1860";"Tienray";;;
"1861";"Wanssum";;;
"1862";"Andelst";;;
"1863";"Driel";;;
"1864";"Elst";;;
"1865";"Hemmen";;;
"1866";"Herveld";;;
"1867";"Heteren";;;
"1868";"Homoet";;;
"1869";"Oosterhout";;;
"1870";"Randwijk";;;
"1871";"Slijk-Ewijk";;;
"1872";"Valburg";;;
"1873";"Zetten";;;
"1874";"Hooge Mierde";;;
"1875";"Hulsel";;;
"1876";"Lage Mierde";;;
"1877";"Reusel";;;
"1878";"Assendelft";;;
"1879";"Koog aan de Zaan";;;
"1880";"Krommenie";;;
"1881";"Westknollendam";;;
"1882";"Westzaan";;;
"1883";"Wormerveer";;;
"1884";"Zaandam";;;
"1885";"Zaandijk";;;
"1886";"Driehuizen";;;
"1887";"Grootschermer";;;
"1888";"Oterleek";;;
"1889";"Schermerhorn";;;
"1890";"Stompetoren";;;
"1891";"Ursem gem. S";;;
"1892";"Zuidschermer";;;
"1893";"Scheemda";;;
"1894";"Nieuw Scheemda";;;
"1895";"'t Waar";;;
"1896";"Nieuwolda";;;
"1897";"Midwolda";;;
"1898";"Oostwold";;;
"1899";"Heiligerlee";;;
"1900";"Westerlee";;;
