"CBSCode","BGMNaam","KadGemNaam","Sectie","DatumVanaf","DatumTot","Toelichting"
"599","Rotterdam","Rotterdam","AB",,,
"599","Rotterdam","Rotterdam","AC",,,
"599","Rotterdam","Rotterdam","Z",,,
"599","Rotterdam","Rotterdam","AK",,,
"599","Rotterdam","Rotterdam","AL",,,
"599","Rotterdam","Rotterdam","AM",,,
"599","Rotterdam","Rotterdam","AN",,,
"599","Rotterdam","Rotterdam","BA",,,
"599","Rotterdam","Rotterdam","BB",,,
"599","Rotterdam","Rotterdam","BC",,,
"599","Rotterdam","Rozenburg","A",,,
"599","Rotterdam","Rozenburg","B",,,
"599","Rotterdam","Schiebroek","A",,,
"599","Rotterdam","Schiebroek","B",,,
"599","Rotterdam","Schiebroek","C",,,
"599","Rotterdam","Schiebroek","D",,,
"599","Rotterdam","Schiebroek","E",,,
"603","Rijswijk","Rijswijk","A",,,
"603","Rijswijk","Rijswijk","B",,,
"603","Rijswijk","Rijswijk","C",,,
"603","Rijswijk","Rijswijk","D",,,
"603","Rijswijk","Rijswijk","E",,,
"603","Rijswijk","Rijswijk","F",,,
"603","Rijswijk","Rijswijk","G",,,
"603","Rijswijk","Rijswijk","H",,,
"603","Rijswijk","Rijswijk","I",,,
"603","Rijswijk","Rijswijk","K",,,
"606","Schiedam","Schiedam","A",,,
"606","Schiedam","Schiedam","B",,,
"606","Schiedam","Schiedam","C",,,
"606","Schiedam","Schiedam","H",,,
"606","Schiedam","Schiedam","I",,,
"606","Schiedam","Schiedam","L",,,
"606","Schiedam","Schiedam","M",,,
"606","Schiedam","Schiedam","N",,,
"606","Schiedam","Schiedam","O",,,
"606","Schiedam","Schiedam","P",,,
"606","Schiedam","Schiedam","Q",,,
"606","Schiedam","Schiedam","R",,,
"610","Sliedrecht","Sliedrecht","A",,,
"610","Sliedrecht","Sliedrecht","B",,,
"610","Sliedrecht","Sliedrecht","G",,,
"610","Sliedrecht","Sliedrecht","H",,,
"610","Sliedrecht","Sliedrecht","I",,,
"610","Sliedrecht","Sliedrecht","K",,,
"610","Sliedrecht","Sliedrecht","L",,,
"613","Albrandswaard","Poortugaal","A",,,
"613","Albrandswaard","Poortugaal","B",,,
"613","Albrandswaard","Poortugaal","C",,,
"613","Albrandswaard","Poortugaal","D",,,
"613","Albrandswaard","Poortugaal","F",,,
"613","Albrandswaard","Rhoon","A",,,
"613","Albrandswaard","Rhoon","B",,,
"613","Albrandswaard","Rhoon","C",,,
"613","Albrandswaard","Rhoon","E",,,
"614","Westvoorne","Oostvoorne","A",,,
"614","Westvoorne","Oostvoorne","D",,,
"614","Westvoorne","Rockanje","A",,,
"614","Westvoorne","Rockanje","B",,,
"614","Westvoorne","Rockanje","C",,,
"614","Westvoorne","Westvoorne","A",,,
"614","Westvoorne","Westvoorne","B",,,
"614","Westvoorne","Westvoorne","C",,,
"614","Westvoorne","Westvoorne","D",,,
"622","Vlaardingen","Vlaardingen","B",,,
"622","Vlaardingen","Vlaardingen","D",,,
"622","Vlaardingen","Vlaardingen","E",,,
"622","Vlaardingen","Vlaardingen","F",,,
"622","Vlaardingen","Vlaardingen","G",,,
"622","Vlaardingen","Vlaardingen","H",,,
"622","Vlaardingen","Vlaardingen","K",,,
"622","Vlaardingen","Vlaardingen","L",,,
"622","Vlaardingen","Vlaardingen","M",,,
"622","Vlaardingen","Vlaardingen","N",,,
"626","Voorschoten","Voorschoten","A",,,
"626","Voorschoten","Voorschoten","B",,,
"626","Voorschoten","Voorschoten","C",,,
"627","Waddinxveen","Waddinxveen","A",,,
"627","Waddinxveen","Waddinxveen","B",,,
"627","Waddinxveen","Waddinxveen","C",,,
"627","Waddinxveen","Waddinxveen","D",,,
"627","Waddinxveen","Waddinxveen","E",,,
"627","Waddinxveen","Waddinxveen","F",,,
"627","Waddinxveen","Waddinxveen","G",,,
"627","Waddinxveen","Waddinxveen","H",,,
"627","Waddinxveen","Waddinxveen","I",,,
"629","Wassenaar","Wassenaar","B",,,
"629","Wassenaar","Wassenaar","C",,,
"629","Wassenaar","Wassenaar","D",,,
"629","Wassenaar","Wassenaar","E",,,
"629","Wassenaar","Wassenaar","F",,,
"629","Wassenaar","Wassenaar","G",,,
"629","Wassenaar","Wassenaar","H",,,
"632","Woerden","Barwoutswaarder","A",,,
"632","Woerden","Harmelen","B",,,
"632","Woerden","Harmelen","C",,,
"632","Woerden","Harmelen","D",,,
"632","Woerden","Harmelen","E",,,
"632","Woerden","Harmelen","H",,,
"632","Woerden","Harmelen","K",,,
"632","Woerden","Harmelen","L",,,
"632","Woerden","Kamerik","D",,,
"632","Woerden","Kamerik","E",,,
"632","Woerden","Kamerik","F",,,
"632","Woerden","Kamerik","K",,,
"632","Woerden","Kamerik","L",,,
"632","Woerden","Kamerik","M",,,
"632","Woerden","Rietveld","A",,,
"632","Woerden","Rietveld","B",,,
"632","Woerden","Woerden","A",,,
"632","Woerden","Woerden","B",,,
"632","Woerden","Woerden","C",,,
"632","Woerden","Woerden","D",,,
"632","Woerden","Woerden","E",,,
"632","Woerden","Woerden","F",,,
"632","Woerden","Zegveld","F",,,
"632","Woerden","Zegveld","G",,,
"632","Woerden","Zegveld","H",,,
"637","Zoetermeer","Zoetermeer","A",,,
"637","Zoetermeer","Zoetermeer","B",,,
"637","Zoetermeer","Zoetermeer","C",,,
"637","Zoetermeer","Zoetermeer","D",,,
"637","Zoetermeer","Zoetermeer","E",,,
"637","Zoetermeer","Zoetermeer","F",,,
"637","Zoetermeer","Zoetermeer","G",,,
"637","Zoetermeer","Zoetermeer","H",,,
"637","Zoetermeer","Zegwaard","A",,,
"637","Zoetermeer","Zegwaard","B",,,
"637","Zoetermeer","Zegwaard","C",,,
"637","Zoetermeer","Zegwaard","D",,,
"637","Zoetermeer","Zegwaard","E",,,
"637","Zoetermeer","Zegwaard","F",,,
"638","Zoeterwoude","Zoeterwoude","B",,,
"638","Zoeterwoude","Zoeterwoude","C",,,
"638","Zoeterwoude","Zoeterwoude","D",,,
"638","Zoeterwoude","Zoeterwoude","E",,,
"638","Zoeterwoude","Zoeterwoude","F",,,
"638","Zoeterwoude","Zoeterwoude","G",,,
"638","Zoeterwoude","Zoeterwoude","H",,,
"642","Zwijndrecht","Heerjansdam","A",,,
"642","Zwijndrecht","Heerjansdam","B",,,
"642","Zwijndrecht","Zwijndrecht","A",,,
"642","Zwijndrecht","Zwijndrecht","B",,,
"642","Zwijndrecht","Zwijndrecht","C",,,
"642","Zwijndrecht","Zwijndrecht","D",,,
"642","Zwijndrecht","Zwijndrecht","E",,,
"642","Zwijndrecht","Zwijndrecht","F",,,
"642","Zwijndrecht","Zwijndrecht","G",,,
"654","Borsele","Borsele","A",,,
"654","Borsele","Borsele","AA",,,
"654","Borsele","Borsele","AC",,,
"654","Borsele","Borsele","AD",,,
"654","Borsele","Borsele","AE",,,
"654","Borsele","Borsele","AF",,,
"654","Borsele","Borsele","AG",,,
"654","Borsele","Borsele","AH",,,
"654","Borsele","Borsele","AK",,,
"654","Borsele","Borsele","AL",,,
"654","Borsele","Borsele","AM",,,
"654","Borsele","Borsele","AN",,,
"654","Borsele","Borsele","AO",,,
"654","Borsele","Borsele","AS",,,
"654","Borsele","Borsele","B",,,
"654","Borsele","Borsele","C",,,
"654","Borsele","Borsele","E",,,
"654","Borsele","Borsele","F",,,
"654","Borsele","Borsele","H",,,
"654","Borsele","Borsele","K",,,
"654","Borsele","Borsele","L",,,
"654","Borsele","Borsele","M",,,
"654","Borsele","Borsele","N",,,
"654","Borsele","Borsele","O",,,
"654","Borsele","Borsele","P",,,
"654","Borsele","Borsele","R",,,
"654","Borsele","Borsele","S",,,
"654","Borsele","Borsele","T",,,
"654","Borsele","Borsele","U",,,
"654","Borsele","Borsele","V",,,
"654","Borsele","Borsele","W",,,
"654","Borsele","Borsele","X",,,
"654","Borsele","Borsele","Z",,,
"664","Goes","Goes","A",,,
"664","Goes","Goes","AA",,,
"664","Goes","Goes","AB",,,
"664","Goes","Goes","AC",,,
"664","Goes","Goes","AD",,,
"664","Goes","Goes","AE",,,
"664","Goes","Goes","B",,,
"664","Goes","Goes","C",,,
"664","Goes","Goes","D",,,
"664","Goes","Goes","E",,,
"664","Goes","Goes","F",,,
"664","Goes","Goes","G",,,
"664","Goes","Goes","H",,,
"664","Goes","Goes","I",,,
"664","Goes","Goes","K",,,
"664","Goes","Goes","L",,,
"664","Goes","Goes","M",,,
"664","Goes","Goes","N",,,
"664","Goes","Goes","O",,,
"664","Goes","Goes","U",,,
"664","Goes","Goes","V",,,
"664","Goes","Goes","W",,,
"664","Goes","Goes","X",,,
"664","Goes","Kloetinge","A",,,
"668","West Maas en Waal","Alphen","B",,,
"668","West Maas en Waal","Alphen","C",,,
"668","West Maas en Waal","Alphen","D",,,
"668","West Maas en Waal","Appeltern","F",,,
"668","West Maas en Waal","Appeltern","G",,,
"668","West Maas en Waal","Appeltern","H",,,
"668","West Maas en Waal","Appeltern","K",,,
"668","West Maas en Waal","Appeltern","L",,,
"668","West Maas en Waal","Appeltern","M",,,
"668","West Maas en Waal","Appeltern","N",,,
"668","West Maas en Waal","Appeltern","O",,,
"668","West Maas en Waal","Appeltern","P",,,
"668","West Maas en Waal","Appeltern","Q",,,
"668","West Maas en Waal","Appeltern","R",,,
"668","West Maas en Waal","Appeltern","S",,,
"668","West Maas en Waal","Dreumel","A",,,
"668","West Maas en Waal","Dreumel","E",,,
"668","West Maas en Waal","Dreumel","G",,,
"668","West Maas en Waal","Dreumel","H",,,
"668","West Maas en Waal","Dreumel","I",,,
"668","West Maas en Waal","Dreumel","K",,,
"668","West Maas en Waal","Dreumel","L",,,
"668","West Maas en Waal","Leeuwen","A",,,
"668","West Maas en Waal","Leeuwen","B",,,
"668","West Maas en Waal","Leeuwen","C",,,
"668","West Maas en Waal","Maasbommel","C",,,
"668","West Maas en Waal","Wamel","A",,,
"668","West Maas en Waal","Wamel","B",,,
"668","West Maas en Waal","Wamel","F",,,
"668","West Maas en Waal","Wamel","G",,,
"668","West Maas en Waal","Wamel","H",,,
"668","West Maas en Waal","Wamel","K",,,
"668","West Maas en Waal","Wamel","L",,,
"668","West Maas en Waal","Wamel","M",,,
"668","West Maas en Waal","Wamel","N",,,
"677","Hulst","Hontenisse","B",,,
"677","Hulst","Hontenisse","D",,,
"677","Hulst","Hontenisse","E",,,
"677","Hulst","Hontenisse","G",,,
"677","Hulst","Hontenisse","H",,,
"677","Hulst","Hontenisse","K",,,
"677","Hulst","Hontenisse","L",,,
"677","Hulst","Hontenisse","M",,,
"677","Hulst","Hontenisse","N",,,
"677","Hulst","Hontenisse","O",,,
"677","Hulst","Hontenisse","P",,,
"677","Hulst","Hontenisse","R",,,
"677","Hulst","Hontenisse","S",,,
"677","Hulst","Hontenisse","V",,,
"677","Hulst","Hontenisse","W",,,
"677","Hulst","Hulst","A",,,
"677","Hulst","Hulst","B",,,
"677","Hulst","Hulst","D",,,
"677","Hulst","Hulst","E",,,
"677","Hulst","Hulst","F",,,
"677","Hulst","Hulst","G",,,
"677","Hulst","Hulst","H",,,
"677","Hulst","Hulst","I",,,
"677","Hulst","Hulst","JS",,,
"677","Hulst","Hulst","K",,,
"677","Hulst","Hulst","L",,,
"677","Hulst","Hulst","M",,,
"677","Hulst","Hulst","N",,,
"677","Hulst","Hulst","O",,,
"677","Hulst","Hulst","P",,,
"677","Hulst","Hulst","R",,,
"677","Hulst","Hulst","S",,,
"677","Hulst","Hulst","T",,,
"677","Hulst","Hulst","U",,,
"677","Hulst","Hulst","W",,,
"677","Hulst","Hulst","X",,,
"678","Kapelle","Kapelle","B",,,
"678","Kapelle","Kapelle","E",,,
"678","Kapelle","Kapelle","F",,,
"678","Kapelle","Kapelle","G",,,
"678","Kapelle","Kapelle","M",,,
"678","Kapelle","Kapelle","O",,,
"678","Kapelle","Kapelle","P",,,
"678","Kapelle","Kapelle","R",,,
"678","Kapelle","Kapelle","S",,,
"678","Kapelle","Kapelle","U",,,
"678","Kapelle","Kapelle","W",,,
"678","Kapelle","Wemeldinge","A",,,
"678","Kapelle","Wemeldinge","B",,,
"678","Kapelle","Wemeldinge","C",,,
"687","Middelburg","Arnemuiden","G",,,
"687","Middelburg","Arnemuiden","H",,,
"687","Middelburg","Arnemuiden","I",,,
"687","Middelburg","Arnemuiden","K",,,
"687","Middelburg","Arnemuiden","L",,,
"687","Middelburg","Arnemuiden","M",,,
"687","Middelburg","Arnemuiden","N",,,
"687","Middelburg","Middelburg","F",,,
"687","Middelburg","Middelburg","I",,,
"687","Middelburg","Middelburg","L",,,
"687","Middelburg","Middelburg","M",,,
"687","Middelburg","Middelburg","N",,,
"687","Middelburg","Middelburg","O",,,
"687","Middelburg","Middelburg","P",,,
"687","Middelburg","Middelburg","R",,,
"687","Middelburg","Middelburg","S",,,
"687","Middelburg","Middelburg","T",,,
"687","Middelburg","Middelburg","U",,,
"687","Middelburg","Middelburg","V",,,
"687","Middelburg","Middelburg","X",,,
"687","Middelburg","Middelburg","Y",,,
"703","Reimerswaal","Krabbendijke","B",,,
"703","Reimerswaal","Krabbendijke","C",,,
"703","Reimerswaal","Krabbendijke","D",,,
"703","Reimerswaal","Krabbendijke","E",,,
"703","Reimerswaal","Krabbendijke","F",,,
"703","Reimerswaal","Kruiningen","C",,,
"703","Reimerswaal","Kruiningen","G",,,
"703","Reimerswaal","Kruiningen","H",,,
"703","Reimerswaal","Kruiningen","M",,,
"703","Reimerswaal","Kruiningen","N",,,
"703","Reimerswaal","Kruiningen","O",,,
"703","Reimerswaal","Rilland","A",,,
"703","Reimerswaal","Rilland","B",,,
"703","Reimerswaal","Rilland","C",,,
"703","Reimerswaal","Rilland","D",,,
"703","Reimerswaal","Rilland","R",,,
"703","Reimerswaal","Reimerswaal","A",,,
"703","Reimerswaal","Reimerswaal","D",,,
"703","Reimerswaal","Reimerswaal","F",,,
"703","Reimerswaal","Reimerswaal","L",,,
"703","Reimerswaal","Reimerswaal","M",,,
"703","Reimerswaal","Reimerswaal","N",,,
"703","Reimerswaal","Reimerswaal","P",,,
"703","Reimerswaal","Reimerswaal","S",,,
"703","Reimerswaal","Reimerswaal","T",,,
"703","Reimerswaal","Reimerswaal","U",,,
"703","Reimerswaal","Reimerswaal","V",,,
"703","Reimerswaal","Reimerswaal","W",,,
"703","Reimerswaal","Reimerswaal","Y",,,
"703","Reimerswaal","Waarde","C",,,
"703","Reimerswaal","Waarde","D",,,
"703","Reimerswaal","Waarde","E",,,
"703","Reimerswaal","Yerseke","A",,,
"703","Reimerswaal","Yerseke","D",,,
"703","Reimerswaal","Yerseke","E",,,
"703","Reimerswaal","Yerseke","F",,,
"703","Reimerswaal","Yerseke","G",,,
"703","Reimerswaal","Yerseke","H",,,
"715","Terneuzen","Axel","D",,,
"715","Terneuzen","Axel","F",,,
"715","Terneuzen","Axel","G",,,
"715","Terneuzen","Axel","H",,,
"715","Terneuzen","Axel","I",,,
"715","Terneuzen","Axel","L",,,
"715","Terneuzen","Axel","M",,,
"715","Terneuzen","Axel","N",,,
"715","Terneuzen","Axel","O",,,
"715","Terneuzen","Axel","P",,,
"715","Terneuzen","Axel","R",,,
"715","Terneuzen","Axel","S",,,
"715","Terneuzen","Axel","T",,,
"715","Terneuzen","Axel","U",,,
"715","Terneuzen","Hoek","I",,,
"715","Terneuzen","Philippine","C",,,
"715","Terneuzen","Sas van Gent","C",,,
"715","Terneuzen","Sas van Gent","D",,,
"715","Terneuzen","Sas van Gent","E",,,
"715","Terneuzen","Sas van Gent","H",,,
"715","Terneuzen","Sas van Gent","K",,,
"715","Terneuzen","Sas van Gent","L",,,
"715","Terneuzen","Sas van Gent","M",,,
"715","Terneuzen","Sas van Gent","N",,,
"715","Terneuzen","Sas van Gent","Q",,,
"715","Terneuzen","Sas van Gent","R",,,
"715","Terneuzen","Sas van Gent","S",,,
"715","Terneuzen","Terneuzen","A",,,
"715","Terneuzen","Terneuzen","BA",,,
"715","Terneuzen","Terneuzen","BB",,,
"715","Terneuzen","Terneuzen","BC",,,
"715","Terneuzen","Terneuzen","C",,,
"715","Terneuzen","Terneuzen","D",,,
"715","Terneuzen","Terneuzen","E",,,
"715","Terneuzen","Terneuzen","F",,,
"715","Terneuzen","Terneuzen","G",,,
"715","Terneuzen","Terneuzen","K",,,
"715","Terneuzen","Terneuzen","L",,,
"715","Terneuzen","Terneuzen","M",,,
"715","Terneuzen","Terneuzen","N",,,
"715","Terneuzen","Terneuzen","O",,,
"715","Terneuzen","Terneuzen","P",,,
"715","Terneuzen","Terneuzen","R",,,
"715","Terneuzen","Terneuzen","S",,,
"715","Terneuzen","Terneuzen","T",,,
"715","Terneuzen","Terneuzen","U",,,
"715","Terneuzen","Westdorpe","C",,,
"715","Terneuzen","Westdorpe","F",,,
"715","Terneuzen","Zaamslag","F",,,
"716","Tholen","Sint Annaland","C",,,
"716","Tholen","Sint Annaland","E",,,
"716","Tholen","Sint Annaland","F",,,
"716","Tholen","Sint Annaland","G",,,
"716","Tholen","Sint Annaland","H",,,
"716","Tholen","Sint Maartensdijk","H",,,
"716","Tholen","Sint Maartensdijk","K",,,
"716","Tholen","Sint Maartensdijk","L",,,
"716","Tholen","Sint Maartensdijk","M",,,
"716","Tholen","Sint Maartensdijk","N",,,
"716","Tholen","Sint Philipsland","F",,,
"716","Tholen","Sint Philipsland","G",,,
"716","Tholen","Sint Philipsland","H",,,
"716","Tholen","Poortvliet","K",,,
"716","Tholen","Poortvliet","L",,,
"716","Tholen","Poortvliet","M",,,
"716","Tholen","Poortvliet","N",,,
"716","Tholen","Poortvliet","O",,,
"716","Tholen","Scherpenisse","E",,,
"716","Tholen","Scherpenisse","F",,,
"716","Tholen","Scherpenisse","G",,,
"716","Tholen","Stavenisse","E",,,
"716","Tholen","Stavenisse","F",,,
"716","Tholen","Stavenisse","G",,,
"716","Tholen","Tholen","K",,,
"716","Tholen","Tholen","L",,,
"716","Tholen","Tholen","M",,,
"716","Tholen","Tholen","N",,,
"716","Tholen","Tholen","O",,,
"716","Tholen","Tholen","P",,,
"716","Tholen","Tholen","R",,,
"716","Tholen","Tholen","S",,,
"716","Tholen","Oud-Vossemeer","G",,,
"716","Tholen","Oud-Vossemeer","H",,,
"716","Tholen","Oud-Vossemeer","K",,,
"716","Tholen","Oud-Vossemeer","L",,,
"716","Tholen","Oud-Vossemeer","M",,,
"716","Tholen","Oud-Vossemeer","N",,,
"717","Veere","Domburg","F",,,
"717","Veere","Domburg","G",,,
"717","Veere","Domburg","H",,,
"717","Veere","Domburg","K",,,
"717","Veere","Mariekerke","E",,,
"717","Veere","Mariekerke","F",,,
"717","Veere","Mariekerke","G",,,
"717","Veere","Mariekerke","H",,,
"717","Veere","Mariekerke","I",,,
"717","Veere","Mariekerke","K",,,
"717","Veere","Mariekerke","L",,,
"717","Veere","Mariekerke","M",,,
"717","Veere","Mariekerke","N",,,
"717","Veere","Valkenisse","D",,,
"717","Veere","Valkenisse","E",,,
"717","Veere","Valkenisse","F",,,
"717","Veere","Valkenisse","G",,,
"717","Veere","Valkenisse","H",,,
"717","Veere","Valkenisse","K",,,
"717","Veere","Valkenisse","M",,,
"717","Veere","Veere","A",,,
"717","Veere","Veere","E",,,
"717","Veere","Veere","F",,,
"717","Veere","Veere","G",,,
"717","Veere","Veere","H",,,
"717","Veere","Veere","L",,,
"717","Veere","Veere","M",,,
"717","Veere","Veere","N",,,
"717","Veere","Veere","V",,,
"717","Veere","Westkapelle","B",,,
"717","Veere","Westkapelle","F",,,
"718","Vlissingen","Vlissingen","A",,,
"718","Vlissingen","Vlissingen","B",,,
"718","Vlissingen","Vlissingen","C",,,
"718","Vlissingen","Vlissingen","E",,,
"718","Vlissingen","Vlissingen","F",,,
"718","Vlissingen","Vlissingen","G",,,
"718","Vlissingen","Vlissingen","H",,,
"718","Vlissingen","Vlissingen","I",,,
"718","Vlissingen","Vlissingen","K",,,
"718","Vlissingen","Vlissingen","L",,,
"718","Vlissingen","Vlissingen","M",,,
"718","Vlissingen","Vlissingen","N",,,
"718","Vlissingen","Vlissingen","O",,,
"718","Vlissingen","Vlissingen","Q",,,
"718","Vlissingen","Vlissingen","R",,,
"718","Vlissingen","Vlissingen","S",,,
"718","Vlissingen","Vlissingen","T",,,
"736","De Ronde Venen","Abcoude","A",,,
"736","De Ronde Venen","Abcoude","B",,,
"736","De Ronde Venen","Abcoude","C",,,
"736","De Ronde Venen","Abcoude","D",,,
"736","De Ronde Venen","Abcoude","E",,,
"736","De Ronde Venen","Abcoude","F",,,
"736","De Ronde Venen","Abcoude","G",,,
"736","De Ronde Venen","Abcoude","H",,,
"736","De Ronde Venen","Baambrugge","A",,,
"736","De Ronde Venen","Baambrugge","B",,,
"736","De Ronde Venen","Mijdrecht","A",,,
"736","De Ronde Venen","Mijdrecht","B",,,
"736","De Ronde Venen","Mijdrecht","C",,,
"736","De Ronde Venen","Mijdrecht","D",,,
"736","De Ronde Venen","Mijdrecht","F",,,
"736","De Ronde Venen","Vinkeveen","A",,,
"736","De Ronde Venen","Vinkeveen","D",,,
"736","De Ronde Venen","Vinkeveen","E",,,
"736","De Ronde Venen","Vinkeveen","F",,,
"736","De Ronde Venen","Vinkeveen","G",,,
"736","De Ronde Venen","Vinkeveen","H",,,
"736","De Ronde Venen","Wilnis","A",,,
"736","De Ronde Venen","Wilnis","D",,,
"736","De Ronde Venen","Wilnis","E",,,
"736","De Ronde Venen","Waverveen","B",,,
"736","De Ronde Venen","Waverveen","D",,,
"737","Tytsjerksteradiel","Bergum","A",,,
"737","Tytsjerksteradiel","Bergum","B",,,
"737","Tytsjerksteradiel","Bergum","C",,,
"737","Tytsjerksteradiel","Bergum","E",,,
"737","Tytsjerksteradiel","Bergum","G",,,
"737","Tytsjerksteradiel","Bergum","H",,,
"737","Tytsjerksteradiel","Bergum","I",,,
"737","Tytsjerksteradiel","Giekerk","A",,,
"737","Tytsjerksteradiel","Giekerk","B",,,
"737","Tytsjerksteradiel","Giekerk","C",,,
"737","Tytsjerksteradiel","Giekerk","D",,,
"737","Tytsjerksteradiel","Giekerk","E",,,
"737","Tytsjerksteradiel","Giekerk","F",,,
"737","Tytsjerksteradiel","Hardegarijp","A",,,
"737","Tytsjerksteradiel","Hardegarijp","B",,,
"737","Tytsjerksteradiel","Hardegarijp","C",,,
"737","Tytsjerksteradiel","Hardegarijp","D",,,
"737","Tytsjerksteradiel","Hardegarijp","E",,,
"737","Tytsjerksteradiel","Hardegarijp","F",,,
"737","Tytsjerksteradiel","Hardegarijp","G",,,
"737","Tytsjerksteradiel","Hardegarijp","H",,,
"737","Tytsjerksteradiel","Hardegarijp","I",,,
"737","Tytsjerksteradiel","Oostermeer","A",,,
"737","Tytsjerksteradiel","Oostermeer","B",,,
"737","Tytsjerksteradiel","Oostermeer","C",,,
"737","Tytsjerksteradiel","Oostermeer","F",,,
"737","Tytsjerksteradiel","Oostermeer","G",,,
"737","Tytsjerksteradiel","Oostermeer","H",,,
"737","Tytsjerksteradiel","Oostermeer","I",,,
"737","Tytsjerksteradiel","Oostermeer","K",,,
"737","Tytsjerksteradiel","Oostermeer","M",,,
"737","Tytsjerksteradiel","Oostermeer","N",,,
"743","Asten","Asten","C",,,
"743","Asten","Asten","D",,,
"743","Asten","Asten","E",,,
"743","Asten","Asten","G",,,
"743","Asten","Asten","H",,,
"743","Asten","Asten","K",,,
"743","Asten","Asten","M",,,
"743","Asten","Asten","N",,,
"743","Asten","Asten","P",,,
"743","Asten","Asten","Q",,,
"743","Asten","Asten","R",,,
"744","Baarle-Nassau","Baarle-Nassau","A",,,
"744","Baarle-Nassau","Baarle-Nassau","B",,,
"744","Baarle-Nassau","Baarle-Nassau","C",,,
"744","Baarle-Nassau","Baarle-Nassau","D",,,
"744","Baarle-Nassau","Baarle-Nassau","E",,,
"744","Baarle-Nassau","Baarle-Nassau","F",,,
"744","Baarle-Nassau","Baarle-Nassau","G",,,
"744","Baarle-Nassau","Baarle-Nassau","H",,,
"744","Baarle-Nassau","Baarle-Nassau","I",,,
"744","Baarle-Nassau","Baarle-Nassau","K",,,
"744","Baarle-Nassau","Baarle-Nassau","L",,,
"744","Baarle-Nassau","Baarle-Nassau","M",,,
"744","Baarle-Nassau","Baarle-Nassau","N",,,
"744","Baarle-Nassau","Baarle-Nassau","P",,,
"744","Baarle-Nassau","Baarle-Nassau","Q",,,
"744","Baarle-Nassau","Baarle-Nassau","R",,,
"748","Bergen op Zoom","Bergen op Zoom","A",,,
"748","Bergen op Zoom","Bergen op Zoom","B",,,
"748","Bergen op Zoom","Bergen op Zoom","C",,,
"748","Bergen op Zoom","Bergen op Zoom","D",,,
"748","Bergen op Zoom","Bergen op Zoom","E",,,
